annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
K06987	80.063657	67.185671	69.481738	77.216813	68.151944	84.114368	63.865196	79.677459	78.796808	83.893762	45.854392	62.187580	86.089518	8.899467	99.963755	107.399696	67.754797	16.011948	15.589487	13.438433	25.741821	12.710164	4.772429	102.277825	101.925817	87.461155	45.002555	40.303896	37.660132	17.343200	12.560113	5.348554	22.185851	75.904961	77.453545	86.341284	78.209064	42.629082	33.435025	38.086655	46.875777	5.767691	8.385137	76.243318	73.678463	24.828868	22.957200	14.292465	79.425594	43.190015
K06988	66.921210	91.838291	78.922853	79.135603	63.116105	83.806732	75.182020	81.935267	76.901184	73.587544	34.309507	57.757720	76.028459	32.549310	92.770311	85.418358	57.548652	22.947445	26.717290	12.345797	37.402839	39.867386	29.541336	91.837258	94.048679	85.758991	42.366740	35.120372	34.065573	34.386761	31.898572	27.278114	34.237922	85.475283	83.644593	81.787149	84.290335	42.343571	36.649510	36.139480	44.025854	36.332706	35.684014	63.644330	63.761211	16.280355	16.523542	31.285414	83.066281	37.212018
K06989	62.689876	75.844140	75.550859	65.268133	62.080202	69.984958	76.739358	66.782458	74.537226	71.590653	50.007288	53.727731	78.540196	12.341560	94.155874	87.255849	56.469239	30.330136	23.493311	13.911705	22.261771	15.860247	10.800942	87.947229	97.218398	88.794262	49.765601	40.403987	38.955188	19.194796	17.981589	21.952512	25.556020	78.609815	73.056416	83.839578	80.988040	41.260703	40.853771	30.790873	48.458711	22.889423	27.169074	65.587965	57.623875	18.581567	23.004000	17.158144	84.793565	43.431818
K06990	17.883803	13.624319	20.529381	21.231746	17.012490	13.835875	19.454434	17.943552	14.377911	16.250325	22.329833	12.883073	16.638859	10.213662	21.465236	22.490188	16.934341	11.462026	16.958797	12.914423	19.926454	14.449862	12.220574	16.870746	15.359448	15.596216	16.453666	15.839570	16.086960	13.852184	14.136183	16.318370	18.685171	11.599030	14.142006	18.178884	11.987794	18.732545	13.213958	12.376489	15.944276	26.084457	22.492609	14.054466	8.209699	11.324005	14.179815	15.163655	13.746694	12.475423
K06991	522.317834	575.557531	444.584631	521.713072	405.091171	583.963302	470.502589	533.461582	503.178417	519.862311	283.977479	346.153503	612.271756	26.685910	672.728243	531.174611	404.980344	75.792770	58.844058	34.940754	116.428113	38.999541	14.002314	638.266070	713.761850	718.324812	274.066258	238.902865	256.223585	55.577153	51.435922	33.427341	101.357939	747.026360	651.740796	715.299864	740.674254	262.353584	205.134703	211.641747	320.294023	32.180774	35.511097	713.286707	802.980131	122.901133	175.063315	60.326359	650.624731	258.093230
K06992	58.036355	59.606474	61.662303	63.775744	58.761632	76.815244	79.021611	67.724511	73.181814	95.099088	37.810106	55.903127	49.022818	1.003684	79.949980	86.792558	40.696653	6.910522	5.855460	3.602452	14.974773	7.404495	1.746390	77.910868	90.056979	98.394924	39.626641	38.727501	30.671562	8.125205	7.048356	7.216201	16.863334	93.030819	82.491182	102.051248	92.050488	38.157194	36.990276	34.912110	33.374269	3.596807	4.505249	124.685882	151.060877	19.423269	22.743575	10.183874	104.980825	44.728067
K06993	0.000000	0.000000	0.000000	0.340986	0.000000	0.168005	0.242705	0.172116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.570762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.194989	0.000000	0.000000	0.000000	0.000000	0.131153	0.000000	0.000000	0.000000	0.000000
K06994	54.466055	48.142497	53.651226	56.767058	55.077340	48.828155	51.508939	59.884119	53.514371	55.601873	40.657675	33.280280	61.052030	14.281909	44.306162	42.332700	57.071332	44.512157	46.263061	30.470139	28.563864	14.596778	9.317372	55.225943	52.236518	60.586985	47.483501	40.865019	38.314412	15.112298	15.099389	16.052100	31.613320	38.029438	42.996477	39.053577	45.184212	37.421019	38.845483	45.164581	45.022852	5.402048	6.163966	24.029749	22.498937	22.571683	28.088745	18.168498	45.054455	36.268540
K06995	181.122312	158.943759	206.979048	214.434526	212.426403	213.090743	205.543147	183.365647	223.272899	223.710614	115.800289	142.945885	180.274708	15.262156	218.493682	264.526090	144.158745	59.782944	66.196701	52.424785	40.471206	23.050802	8.196001	192.806270	236.278389	233.475867	136.103075	124.773514	126.547022	31.585092	25.694280	20.158820	41.361035	195.093266	192.208497	202.123970	196.590938	118.297958	107.957809	94.811567	115.737843	11.620774	21.110939	136.941654	141.073596	68.293226	84.451497	29.328872	196.372105	102.549968
K06996	52.637906	62.990388	57.837650	57.318191	47.538889	67.726088	67.501525	60.989256	62.727870	64.199882	33.443772	38.061062	46.723942	2.329743	67.028378	71.073434	43.350498	18.344381	10.177242	7.851488	11.275886	6.377018	1.379456	62.984023	67.938228	66.463434	33.138126	30.680440	30.407126	6.632650	6.642310	13.032864	11.570121	57.997660	59.140207	57.471507	63.934955	34.552198	23.812162	31.045985	35.626710	2.241568	4.167773	69.937461	65.194600	14.328027	18.082176	7.875058	62.042144	26.438410
